AttributeLevel,ScenarioTypeStrict,ScenarioType,Intervention,PedPed,Barrier,CrossingSignal,NumberOfCharacters,DiffNumberOFCharacters,LeftHand,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,SavedGPT4,ResponseID,Saved
Fat,Fitness,Fitness,0,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00004101_2,1
Fat,Fitness,Fitness,0,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00005386_2,1
Fat,Fitness,Fitness,0,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00006604_2,1
Fat,Fitness,Fitness,0,0,0,2,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00000102_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,res_00007503_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,res_00002711_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,res_00000941_2,1
Fat,Fitness,Fitness,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,res_00004980_2,1
Fat,Fitness,Fitness,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,res_00004907_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00003039_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00004227_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00009344_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00007511_2,0
Fat,Fitness,Fitness,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,res_00006699_2,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00000175_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00000322_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00000446_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00002226_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00002434_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00002704_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00002881_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00002932_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00002980_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00004156_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00004874_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00005004_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00006417_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00006550_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00006576_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00006944_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00007230_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00008046_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00008713_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00008853_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00009036_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,res_00001172_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00001614_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00002966_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00003954_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00004325_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00004633_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00006361_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00006505_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00007735_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00008003_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00008385_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00009269_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00009346_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00000519_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00001437_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00001529_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00002475_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00002783_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00004756_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00004772_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00005817_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00006088_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00007779_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00008041_1,1
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00005164_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00005541_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00005763_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00005962_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00006838_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00007469_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00008600_1,0
Fat,Fitness,Fitness,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00008991_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00000381_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00000414_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00000473_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00001098_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00001354_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,res_00009460_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00000096_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00001926_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00004841_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00005198_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00005815_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00006571_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00007286_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00008141_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00008383_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00008892_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00009361_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,res_00002946_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00003868_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00005145_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,res_00005445_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00007271_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00003108_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00003301_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00003239_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00008862_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00001787_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00006987_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00008740_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00008761_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00008846_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00000290_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00001405_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00001524_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00001715_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00002763_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00003433_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00007699_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00008574_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,res_00008921_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00007413_1,1
Fat,Fitness,Fitness,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00001145_1,0
Fat,Fitness,Fitness,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00002405_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,res_00002329_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,res_00007220_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00001994_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00002142_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00002839_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00004030_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00005477_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00005533_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00007181_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00000357_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00006304_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00008395_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00008471_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00000514_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,res_00001119_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00005440_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00000255_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00001723_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00006097_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00006782_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00000084_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00003375_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00003582_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,res_00005110_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00007041_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,res_00008531_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00002095_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00002967_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00006441_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00006649_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00007069_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,res_00009495_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00000141_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00001078_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00003117_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,res_00002560_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00001044_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00005360_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00005886_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,res_00006913_1,1
Fat,Fitness,Fitness,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00002582_1,0
Fat,Fitness,Fitness,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00004429_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,res_00004516_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,res_00002913_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,res_00008813_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,res_00006164_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00002878_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00003067_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00005543_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00005950_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,res_00006587_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00001705_1,1
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00005977_1,1
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00006199_1,1
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,res_00009406_1,1
Fat,Fitness,Fitness,0,0,1,0,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,res_00005210_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00002599_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00003290_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00003502_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00005173_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,res_00007971_1,0
Fat,Fitness,Fitness,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,res_00000076_1,0
