ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,gpt35turbo0125_wp_Saved,gpt4o_wp_Saved,gpt4turbo_wp_Saved,weights
-2141861809_3309460327552500.0,EmguErx3wdB3tXi5S,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,8,1,0,0,1,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,0,0,USA,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,24.999999999999996
-2141861809_3309460327552500.0,NxgyaYgYGWedgoRo2,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,12,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,10.416666666666666
-2141861809_3309460327552500.0,NxgyaYgYGWedgoRo2,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,12,1,1,0,2,Hoomans,Species,Species,Hoomans,Pets,0,4,0,1,Desktop,1,1,USA,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10.416666666666666
-2141861809_3309460327552500.0,SfwSwRp7E8pPMw6AF,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,10,0,0,0,1,Rand,Random,Random,NA,NA,NA,4,2,1,Desktop,1,1,USA,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,15.625
-2141861809_3309460327552500.0,SfwSwRp7E8pPMw6AF,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,10,1,0,1,0,Rand,Random,Random,NA,NA,NA,2,2,0,Desktop,1,0,USA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.125
-2141861809_3309460327552500.0,Sz73ZGusRLLY3hsEY,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,13,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6.510416666666667
-2141861809_3309460327552500.0,Sz73ZGusRLLY3hsEY,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,13,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,1,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,3.125
-2141861809_3309460327552500.0,eRTcT4yoJtzLkLdfb,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,7,0,0,0,0,Young,Age,Age,Young,Old,1,3,0,0,Desktop,1,0,USA,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6.510416666666667
-2141861809_3309460327552500.0,eRTcT4yoJtzLkLdfb,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,7,1,0,1,0,Old,Age,Age,Young,Old,1,3,0,1,Desktop,1,1,USA,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
-2141861809_3309460327552500.0,hw2cWhtAZgARshBgw,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,3,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0,2,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10.416666666666666
-2141861809_3309460327552500.0,hw2cWhtAZgARshBgw,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,3,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0,2,0,0,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10.416666666666666
-2141861809_3309460327552500.0,m5sjavzZ5Ro5se3Jm,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,6,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,6.510416666666667
-2141861809_3309460327552500.0,m5sjavzZ5Ro5se3Jm,3309460327552500,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50,50,6,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,2,0,1,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.125
-2139836350_4901435736911490.0,35pPgomfBtH7KJShZ,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,11,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Mobile,0,1,USA,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5
-2139836350_4901435736911490.0,35pPgomfBtH7KJShZ,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,11,1,0,0,2,Fit,Fitness,Fitness,Fit,Fat,0,5,0,0,Mobile,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,15.625
-2139836350_4901435736911490.0,3kBhfNLAu4x65qNTj,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,6,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Mobile,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,10.416666666666666
-2139836350_4901435736911490.0,3kBhfNLAu4x65qNTj,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,6,1,1,0,2,Fat,Fitness,Fitness,Fit,Fat,1,4,0,0,Mobile,0,0,USA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.416666666666666
-2139836350_4901435736911490.0,7eXvdsGdKG6w4e4HC,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,2,0,1,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Mobile,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.340277777777778
-2139836350_4901435736911490.0,7eXvdsGdKG6w4e4HC,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,2,1,1,0,0,Male,Gender,Gender,Male,Female,0,1,0,0,Mobile,0,0,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.340277777777778
-2139836350_4901435736911490.0,NSAeXAkob2Bbrkg9u,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,5,0,1,0,2,Female,Gender,Gender,Male,Female,0,3,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6.510416666666667
-2139836350_4901435736911490.0,NSAeXAkob2Bbrkg9u,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,5,1,1,0,1,Male,Gender,Gender,Male,Female,0,3,0,1,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,6.510416666666667
-2139836350_4901435736911490.0,SRMmzyRAm8fhHijuL,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,4,0,0,1,0,Young,Age,Age,Young,Old,1,3,0,1,Mobile,0,0,USA,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-2139836350_4901435736911490.0,SRMmzyRAm8fhHijuL,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,4,1,0,0,0,Old,Age,Age,Young,Old,1,3,0,0,Mobile,0,1,USA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.416666666666666
-2139836350_4901435736911490.0,WSwzhwvikw5F6Dbb6,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,10,0,0,0,0,Old,Age,Age,Young,Old,0,2,0,0,Mobile,0,0,USA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.510416666666667
-2139836350_4901435736911490.0,WSwzhwvikw5F6Dbb6,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,10,1,0,1,0,Young,Age,Age,Young,Old,0,2,0,1,Mobile,0,1,USA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.125
-2139836350_4901435736911490.0,ajEcQzNAAkLFRWydX,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,12,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Mobile,0,0,USA,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,6.510416666666667
-2139836350_4901435736911490.0,ajEcQzNAAkLFRWydX,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,12,1,1,0,1,Less,Utilitarian,Utilitarian,More,Less,1,3,2,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,6.510416666666667
-2139836350_4901435736911490.0,o5oj9dw9iZaYTa4Ze,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,3,0,0,0,1,Rand,Random,Random,NA,NA,NA,3,1,1,Mobile,0,1,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,15.625
-2139836350_4901435736911490.0,o5oj9dw9iZaYTa4Ze,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,3,1,0,1,0,Rand,Random,Random,NA,NA,NA,4,1,0,Mobile,0,0,USA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.125
-2139836350_4901435736911490.0,rwFC8ZGMwBC4bWGAS,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,13,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,2,3,0,Mobile,0,0,USA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.416666666666666
-2139836350_4901435736911490.0,rwFC8ZGMwBC4bWGAS,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,13,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,0,5,3,1,Mobile,0,1,USA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,10.416666666666666
-2139836350_4901435736911490.0,sQTTpiXZHbC8m4edt,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,8,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,15.625
-2139836350_4901435736911490.0,sQTTpiXZHbC8m4edt,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,8,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,4,0,1,Mobile,0,0,USA,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.125
-2139836350_4901435736911490.0,zfQaAXSLDqZC2RaDh,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,1,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Mobile,0,1,USA,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,6.510416666666667
-2139836350_4901435736911490.0,zfQaAXSLDqZC2RaDh,4901435736911490,Man,19,15-24,under5000,2500,"$0-$5,000",college,Some college,100,0,1,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1,5,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,6.510416666666667
-2139318017_4728402836552705.0,2vuLECLEXt56ZXESL,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,5,0,0,0,1,Rand,Random,Random,NA,NA,NA,2,1,0,Desktop,1,1,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15.625
-2139318017_4728402836552705.0,2vuLECLEXt56ZXESL,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,5,1,0,1,0,Rand,Random,Random,NA,NA,NA,3,1,1,Desktop,1,0,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.125
-2139318017_4728402836552705.0,6aBX6PFXLnfv2w5tE,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,10,0,1,0,2,Female,Gender,Gender,Male,Female,0,5,0,0,Desktop,1,1,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,6.510416666666667
-2139318017_4728402836552705.0,6aBX6PFXLnfv2w5tE,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,10,1,1,0,1,Male,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,0,USA,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,1,6.510416666666667
-2139318017_4728402836552705.0,CyXE8GZKaGHaSWoLZ,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,6,0,1,0,1,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,10.416666666666666
-2139318017_4728402836552705.0,CyXE8GZKaGHaSWoLZ,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,6,1,1,0,2,Female,Gender,Gender,Male,Female,1,1,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.416666666666666
-2139318017_4728402836552705.0,DvLCngM5ehZmp6TfS,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,11,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,0,USA,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9.765625
-2139318017_4728402836552705.0,DvLCngM5ehZmp6TfS,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,11,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,3.125
-2139318017_4728402836552705.0,FaHYTcsA3smaqqgPz,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,12,0,0,0,2,Young,Age,Age,Young,Old,1,4,0,1,Desktop,1,0,USA,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.765625
-2139318017_4728402836552705.0,FaHYTcsA3smaqqgPz,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,12,1,0,1,0,Old,Age,Age,Young,Old,1,4,0,0,Desktop,1,1,USA,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.125
-2139318017_4728402836552705.0,KjW474HDo55t2z9TT,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,3,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,1,0,USA,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
-2139318017_4728402836552705.0,KjW474HDo55t2z9TT,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,3,1,0,0,1,Pets,Species,Species,Hoomans,Pets,1,5,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,24.999999999999996
-2139318017_4728402836552705.0,pm8oWzXDAMtLoAhYw,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,4,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9.765625
-2139318017_4728402836552705.0,pm8oWzXDAMtLoAhYw,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,4,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,1,Desktop,1,1,USA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.125
-2139318017_4728402836552705.0,tiG9ihwSZJnoi5hKd,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,2,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,1,1,USA,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.340277777777778
-2139318017_4728402836552705.0,tiG9ihwSZJnoi5hKd,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,2,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,1,1,Desktop,1,0,USA,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.340277777777778
-2139318017_4728402836552705.0,wMtGBYYHbba3HpGTG,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,13,0,0,1,0,Young,Age,Age,Young,Old,1,2,0,0,Desktop,1,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-2139318017_4728402836552705.0,wMtGBYYHbba3HpGTG,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,13,1,0,0,2,Old,Age,Age,Young,Old,1,2,0,1,Desktop,1,1,USA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15.625
-2139318017_4728402836552705.0,zD2eRQ3roLPaFXsL7,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,1,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,1,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4.340277777777778
-2139318017_4728402836552705.0,zD2eRQ3roLPaFXsL7,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,1,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,1,3,0,1,Desktop,1,0,USA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.340277777777778
-2139318017_4728402836552705.0,zERQbuvF9K5y6h4dh,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,8,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,1,1,USA,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,4.340277777777778
-2139318017_4728402836552705.0,zERQbuvF9K5y6h4dh,4728402836552710,Woman,43,35-44,above100000,150000,"More than
$100,001",graduate,Postgraduate,50,50,8,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1,3,2,0,Desktop,1,0,USA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.340277777777778
-2138112643_4087928272054577.0,Fwes5spybg4Z2hmNj,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,11,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,0,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.340277777777778
-2138112643_4087928272054577.0,Fwes5spybg4Z2hmNj,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,11,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,1,1,USA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4.340277777777778
-2138112643_4087928272054577.0,MYjxTtwWfjdK3yAzc,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,2,0,1,0,0,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,0,0,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.340277777777778
-2138112643_4087928272054577.0,MYjxTtwWfjdK3yAzc,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,2,1,1,0,0,Male,Gender,Gender,Male,Female,0,1,0,1,Desktop,0,1,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.340277777777778
-2138112643_4087928272054577.0,QEdQy5Y3syZNRpEjB,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,5,0,0,0,2,Old,Age,Age,Young,Old,0,3,0,1,Desktop,1,0,USA,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.765625
-2138112643_4087928272054577.0,QEdQy5Y3syZNRpEjB,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,5,1,0,1,0,Young,Age,Age,Young,Old,0,3,0,0,Desktop,1,1,USA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.125
-2138112643_4087928272054577.0,SmHDaKcjCT5s5p5mt,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,12,0,1,0,1,Female,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,1,USA,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,10.416666666666666
-2138112643_4087928272054577.0,SmHDaKcjCT5s5p5mt,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,12,1,1,0,2,Male,Gender,Gender,Male,Female,0,5,0,0,Desktop,1,0,USA,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,10.416666666666666
-2138112643_4087928272054577.0,YJqa5RhjppgJwGNzT,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,1,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0,5,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5
-2138112643_4087928272054577.0,YJqa5RhjppgJwGNzT,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,1,1,0,0,1,Hoomans,Species,Species,Hoomans,Pets,0,5,0,1,Desktop,0,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,1,24.999999999999996
-2138112643_4087928272054577.0,YQyzyz3LqShaLD5wH,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,4,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,4,1,1,Desktop,1,1,USA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,10.416666666666666
-2138112643_4087928272054577.0,YQyzyz3LqShaLD5wH,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,4,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,0,5,1,0,Desktop,1,0,USA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,10.416666666666666
-2138112643_4087928272054577.0,dF2MKoegXz84sT4pW,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,8,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,1,USA,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9.765625
-2138112643_4087928272054577.0,dF2MKoegXz84sT4pW,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,8,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,3.125
-2138112643_4087928272054577.0,h4tbzQaTWM7WzdwSA,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,6,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Desktop,1,0,USA,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6.510416666666667
-2138112643_4087928272054577.0,h4tbzQaTWM7WzdwSA,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,6,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,4,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,6.510416666666667
-2138112643_4087928272054577.0,pY5djdHajv4XJJyTT,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,13,0,0,1,0,Rand,Random,Random,NA,NA,NA,5,1,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,5
-2138112643_4087928272054577.0,pY5djdHajv4XJJyTT,4087928272054580,Man,23,15-24,25000,30000,"$25,001-
$50,000",college,Some college,50,100,13,1,0,0,2,Rand,Random,Random,NA,NA,NA,4,1,1,Desktop,0,0,USA,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,15.625
